bridging-capital-weight,innovation-diffusion-rate,policy-effectiveness,cultural-diffusion-rate,Obj_Innov_Neg,Obj_Div_Neg,Obj_Gini,Generation
0.9127682921341204,0.09019433831345758,0.06670973655468815,0.4995247757953638,-236245.30211412782,-0.7471630591640329,0.15767541719853984,2
0.039268590594816466,0.022503616297919977,0.29084537983917336,0.4541467486725288,-280475.50620509376,-0.7336336882902975,0.15855702700176352,2
0.039268590594816466,0.02250776426029746,0.29084537983917336,0.45149650091806304,-246251.25308560408,-0.7788920204542317,0.16250167310693275,2
0.09081082270942054,0.10745938792103958,0.6779340356425098,0.3700902988130785,-95554.7651368967,-0.8122971207084081,0.15401361749871648,2
0.2487559093571018,0.032613356637271294,0.7836432556412277,0.4042616944207394,-67831.79691064415,-0.8228914259454797,0.16219500491065508,2
0.3651091074306515,0.1591569358312167,0.08977682631740114,0.3304664762589812,-92215.81283160503,-0.8422047598523665,0.16460327348077236,2
0.18110505614124406,0.030033863228567784,0.43567937114395827,0.19263627632504482,-166144.94704026732,-0.8532808664409727,0.1668617081549407,2
0.20021216458487412,0.02692669174024667,0.21359356064866952,0.48657782692148177,-266306.2253574406,-0.8129437367667028,0.16859175417258845,2
0.11475466922164179,0.08916451587262408,0.278452305000064,0.1052110649461887,-226927.50257299314,-0.873295288813244,0.1690465998982221,2
0.9285056910725067,0.13004867681319557,0.5628513822256092,0.2680800003027716,-215405.9706426695,-0.7337473587623581,0.15960127388086376,2
0.09681013063787913,0.025614588880073466,0.8192242079392031,0.301692892129778,-173811.44493926346,-0.7020668357771226,0.15863318645777394,2
0.6256284278232959,0.12082272665508478,0.8857019031149136,0.3795587339164916,-228555.17568040465,-0.7755715051706679,0.16852862583835992,2
0.36006849771133487,0.02920834906123322,0.5427230570313438,0.4285517188740121,-211790.25338409073,-0.7442373948077384,0.16660504911042415,2
0.6294863094338877,0.1009271071114109,0.5223094682547949,0.31421877567956047,-205083.2437419356,-0.7441903122469853,0.1663808140191281,2
0.5699991476659645,0.12914020296097073,0.7233406440863501,0.34033537998978036,-88988.53126918199,-0.8779002772773069,0.15261988721495287,3
0.1809171394037925,0.023631696699292683,0.24273439553436815,0.004091708060715349,-258013.57351004545,-0.9844068904668145,0.17051623110077607,3
0.8583297869224262,0.10675706438192678,0.4344585909891222,0.09359628325212183,-161460.68053981801,-0.8713770909075412,0.1478895210550703,3
0.36671955042587934,0.1591139544644926,0.010907046727330783,0.24013851946592157,-345194.20138604176,-0.9009803207848023,0.17964905032582748,3
0.9658762082517207,0.13864015544418384,0.9754580945429197,0.25864836910720684,-123023.37900402118,-0.9390259435126009,0.15509286623600002,3
0.52487465588629,0.02358857475630867,0.3318013886465613,0.1362082167976782,-13859.504652525902,-0.9405921055017062,0.1567373441855591,3
0.712622939283032,0.017716711277764197,0.3818441536191586,0.011947413067721235,-148296.12328080836,-0.9705444024940393,0.1673373455294794,3
0.7180839738379233,0.09674049618212331,0.9802304834339034,0.3806573338635493,-80244.68879198623,-0.789681051108249,0.14191312111286702,3
0.02770939779749837,0.12742930670593094,0.876907942711342,0.0828195278819489,-221540.5501107004,-0.8578452418294512,0.15226867035520955,3
0.41920283036134887,0.11356321980912797,0.6986276702569919,0.01569818248780419,-167902.75168711253,-0.9648393494995631,0.157332229399658,3
0.9421326930059516,0.11822564947724389,0.13539991182696032,0.04408109497819174,-308949.0180063429,-0.9582176392988971,0.1594723481978436,3
0.2229805152974853,0.09216811542607833,0.6205783678434121,0.08000540537909823,-198135.2233292194,-0.9018099595956687,0.1562560157029431,3
