bridging-capital-weight,innovation-diffusion-rate,policy-effectiveness,cultural-diffusion-rate,Obj_Innov_Neg,Obj_Div_Neg,Obj_Gini
0.7444803369586996,0.15015434786644177,0.2780800267203146,0.014461406860603994,-632392.815869687,-0.9543048117209842,0.15009526777513463
0.1663679873434678,0.15015434786644177,0.4729130022384551,0.005360393131698726,-221089.97596510276,-0.9893878921076364,0.14423740640519267
0.6973884012210998,0.10352911181414097,0.46600109688235725,0.026721275900081387,-270975.551367398,-0.9577943260880227,0.1396836006618035
0.19971965571633005,0.1606238600618814,0.6700667369635916,0.014452482134476249,-530941.6749030247,-0.9690489159317801,0.15649162876249847
0.261040530767494,0.1394589004386606,0.4636555072918797,0.0012948540044648528,-272058.15586637094,-0.9933250882170371,0.15167465741246788
0.18856300346486415,0.1606238600618814,0.2674835485764079,0.004304440495722966,-446495.1825290546,-0.984974147333307,0.1722647230950882
0.06185443919926155,0.14833231561345692,0.5603495254175471,0.005360393131698726,-496593.691787732,-0.9793367655103963,0.16434336165697216
0.7444803369586996,0.15015434786644177,0.28956272919810844,0.014461406860603994,-440475.8424061533,-0.98029965311722,0.16360420164124131
0.7348759418254533,0.1384786636136191,0.4159612936724446,0.0012948540044648528,-71334.3926184361,-0.9903849134534929,0.151038430034575
0.049835676552552,0.12385924418073829,0.5122446656042654,0.005558507231294303,-193743.97073683585,-0.9805213580756197,0.14348479210388876
0.796098845751912,0.15262924226777386,0.2788970522648231,0.005360393131698726,-368879.7398792749,-0.9918905375137982,0.1737899757308993
0.053940005517556275,0.13229217700195545,0.46636674013103974,0.0014221844959425196,-314487.8745203788,-0.9906418148863841,0.16077313034559204
0.22870160829029812,0.14833231561345692,0.5296938670237153,0.0052811115621599,-342488.5710679491,-0.9892235634552765,0.15189329477469452
0.7108833406729247,0.13785209325945835,0.4159612936724446,0.0012948540044648528,-269873.6863290607,-0.9942209421142046,0.161723918396762
0.17028075002099508,0.15131094099721812,0.5641414667626924,0.004304440495722966,-486046.92295336863,-0.9777164315115069,0.1614939919333883
0.796098845751912,0.13967326034051922,0.5149155358275339,0.005360393131698726,-414407.3611377867,-0.9860235612323653,0.1573205859043349
0.04272553947184765,0.15297065634022983,0.26920870847227596,0.002239722014611998,-266612.39437068667,-0.9942699869247155,0.1562319559071024
0.7188876494708696,0.100458436589178,0.7467136430793982,0.003817941316246659,-267411.5863740111,-0.989986137540893,0.1467762180009628
0.36842762730701734,0.1394589004386606,0.6645959564155897,8.361738624208803e-05,-196053.96575674802,-0.9944829891881307,0.16059255112307924
0.049835676552552,0.12385924418073829,0.5117608716171766,0.005558507231294303,-410196.83462108066,-0.9884227461117051,0.1448266066743453
0.9036966668248841,0.10338598390999608,0.46455026675710887,0.02370399025870279,-458745.9030196971,-0.9562229316879353,0.1454961497208599
